"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2018","139.94","139.91","140.06","139.50","502.64K","0.02%"
"11/27/2018","139.91","139.97","140.16","139.66","695.31K","0.09%"
"11/26/2018","139.78","140.12","140.16","139.62","661.79K","-0.16%"
"11/23/2018","140.00","139.81","140.53","139.69","220.14K","0.14%"
"11/22/2018","139.81","139.88","140.03","139.69","","-0.07%"
"11/21/2018","139.91","139.81","139.94","139.44","355.64K","-0.09%"
"11/20/2018","140.03","139.62","140.28","139.59","476.46K","0.18%"
"11/19/2018","139.78","139.78","139.94","139.00","335.82K","0.16%"
"11/16/2018","139.56","138.78","139.75","138.69","400.38K","0.56%"
"11/15/2018","138.78","138.72","139.44","138.56","467.23K","-0.07%"
"11/14/2018","138.88","138.62","139.31","138.09","470.65K","0.21%"
"11/13/2018","138.59","138.50","138.72","138.09","378.31K","0.09%"
"11/12/2018","138.47","138.00","138.66","137.81","103.42K","0.41%"
"11/09/2018","137.91","137.00","138.09","137.00","317.19K","0.52%"
"11/08/2018","137.19","137.00","137.62","136.97","276.14K","-0.14%"
"11/07/2018","137.38","137.12","138.09","136.75","539.32K","-0.04%"
"11/06/2018","137.44","137.53","137.72","137.12","250.58K","-0.09%"
"11/05/2018","137.56","137.16","137.78","137.12","290.45K","0.29%"
"11/02/2018","137.16","138.72","138.75","137.03","495.27K","-0.92%"
"11/01/2018","138.44","138.28","138.66","137.75","373.42K","0.23%"
"10/31/2018","138.12","138.66","138.75","138.03","399.59K","-0.57%"
"10/30/2018","138.91","139.28","139.38","138.62","436.74K","-0.31%"
"10/29/2018","139.34","139.44","139.88","138.78","445.45K","-0.07%"
"10/26/2018","139.44","138.88","139.78","138.88","553.03K","0.52%"
"10/25/2018","138.72","139.06","139.22","138.41","354.33K","-0.04%"
"10/24/2018","138.78","138.12","139.22","138.09","461.08K","0.43%"
"10/23/2018","138.19","137.69","139.22","137.69","570.86K","0.28%"
"10/22/2018","137.81","137.84","138.22","137.62","303.40K","0.07%"
"10/19/2018","137.72","138.00","138.22","137.53","380.49K","-0.29%"
"10/18/2018","138.12","137.66","138.41","137.47","459.72K","-0.03%"
"10/17/2018","138.16","138.38","138.81","137.62","326.63K","-0.25%"
"10/16/2018","138.50","138.41","138.59","138.00","306.87K","0.16%"
"10/15/2018","138.28","138.34","138.69","138.22","292.82K","-0.32%"
"10/12/2018","138.72","138.47","138.88","137.94","469.65K","-0.09%"
"10/11/2018","138.84","138.19","138.97","137.72","782.20K","1.16%"
"10/10/2018","137.25","137.69","138.25","136.91","545.64K","-0.34%"
"10/09/2018","137.72","136.94","137.81","136.50","455.92K","0.50%"
"10/08/2018","137.03","137.16","137.44","136.66","108.24K","-0.18%"
"10/05/2018","137.28","137.94","138.06","136.81","565.35K","-0.46%"
"10/04/2018","137.91","138.19","138.28","137.25","702.12K","-0.43%"
"10/03/2018","138.50","140.25","140.50","138.09","660.74K","-1.42%"
"10/02/2018","140.50","139.84","140.72","139.84","392.75K","0.38%"
"10/01/2018","139.97","140.28","140.34","139.72","321.59K","-0.38%"
"09/28/2018","140.50","140.59","141.12","140.31","427.74K","-0.11%"
"09/27/2018","140.66","140.69","141.09","140.25","300.76K","0.09%"
"09/26/2018","140.53","139.88","140.75","139.84","320.95K","0.54%"
"09/25/2018","139.78","139.94","140.03","139.53","288.21K","-0.34%"
"09/24/2018","140.25","140.44","140.50","139.94","253.30K","-0.06%"
"09/21/2018","140.34","140.50","140.69","140.09","225.01K","0.06%"
"09/20/2018","140.25","140.44","140.59","139.75","339.34K","-0.57%"
"09/19/2018","141.06","141.34","141.34","140.69","2.74K","-0.25%"
"09/18/2018","141.41","142.56","142.56","141.28","5.25K","-0.70%"
"09/17/2018","142.41","142.50","142.72","142.03","4.01K","-0.08%"
"09/14/2018","142.53","142.91","143.00","142.38","1.62K","-0.44%"
"09/13/2018","143.16","142.88","143.44","142.78","2.63K","0.07%"
"09/12/2018","143.06","142.84","143.19","142.84","4.87K","0.22%"
"09/11/2018","142.75","143.59","143.59","142.69","4.58K","-0.52%"
"09/10/2018","143.50","143.22","143.62","143.19","3.24K","0.11%"
"09/07/2018","143.34","144.53","144.53","143.19","32.64K","-0.72%"
"09/06/2018","144.38","143.88","144.47","143.69","9.94K","0.35%"
"09/05/2018","143.88","144.00","144.31","143.66","9.97K","0.00%"
"09/04/2018","143.88","144.78","144.94","143.84","32.67K","-0.06%"
"09/03/2018","143.97","144.03","144.19","143.88","","-0.02%"
"09/02/2018","144.00","144.03","144.12","144.00","","-0.67%"
"08/31/2018","144.97","144.97","145.50","144.69","39.36K","0.00%"
"08/30/2018","144.97","144.56","145.06","144.47","312.97K","0.26%"
"08/29/2018","144.59","144.50","144.75","144.25","388.64K","0.10%"
"08/28/2018","144.44","145.12","145.16","144.31","540.19K","-0.47%"
"08/27/2018","145.12","145.88","145.91","145.06","437.52K","-0.32%"
"08/24/2018","145.59","145.47","145.91","145.09","428.35K","-0.05%"
"08/23/2018","145.66","145.47","145.75","145.38","296.43K","0.13%"
"08/22/2018","145.47","145.34","145.75","145.19","310.65K","0.24%"
"08/21/2018","145.12","145.47","145.53","144.84","270.29K","-0.24%"
"08/20/2018","145.47","144.69","145.56","144.59","236.94K","0.65%"
"08/17/2018","144.53","144.62","145.09","144.47","232.30K","0.00%"
"08/16/2018","144.53","144.56","144.72","144.16","219.00K","-0.15%"
"08/15/2018","144.75","143.91","145.00","143.88","311.66K","0.50%"
"08/14/2018","144.03","144.19","144.41","143.84","246.19K","-0.19%"
"08/13/2018","144.31","144.56","144.78","144.03","368.90K","-0.24%"
"08/10/2018","144.66","143.44","144.69","143.38","383.97K","0.96%"
"08/09/2018","143.28","142.72","143.53","142.59","290.27K","0.46%"
"08/08/2018","142.62","142.59","142.91","142.34","208.49K","0.02%"
"08/07/2018","142.59","143.12","143.28","142.47","192.83K","-0.46%"
"08/06/2018","143.25","142.97","143.56","142.88","218.35K","0.20%"
"08/03/2018","142.97","142.44","143.06","142.28","238.99K","0.37%"
"08/02/2018","142.44","142.19","142.78","142.06","270.25K","0.15%"
"08/01/2018","142.22","143.00","143.28","141.84","307.33K","-0.52%"
"07/31/2018","142.97","142.59","143.50","142.56","472.84K","0.25%"
"07/30/2018","142.62","143.00","143.00","142.38","234.94K","-0.22%"
"07/27/2018","142.94","142.66","143.25","142.50","256.56K","0.18%"
"07/26/2018","142.69","142.72","143.25","142.56","251.58K","-0.50%"
"07/25/2018","143.41","143.12","143.59","142.62","332.13K","0.15%"
"07/24/2018","143.19","143.00","143.25","142.66","298.12K","0.27%"
"07/23/2018","142.81","144.31","144.38","142.78","356.30K","-0.96%"
"07/20/2018","144.19","145.41","145.50","144.12","307.01K","-0.75%"
"07/19/2018","145.28","144.81","145.56","144.38","288.23K","0.39%"
"07/18/2018","144.72","145.06","145.34","144.56","186.71K","-0.21%"
"07/17/2018","145.03","145.19","145.38","144.88","168.26K","-0.06%"
"07/16/2018","145.12","145.72","145.75","144.72","243.22K","-0.39%"
"07/13/2018","145.69","145.41","145.78","145.22","168.39K","0.28%"
"07/12/2018","145.28","145.34","145.44","145.00","209.48K","-0.13%"
"07/11/2018","145.47","145.34","145.75","145.09","266.22K","0.32%"
"07/10/2018","145.00","145.16","145.31","144.94","201.50K","-0.08%"
"07/09/2018","145.12","145.84","145.88","145.09","163.30K","-0.37%"
"07/06/2018","145.66","145.62","146.34","145.38","210.53K","0.11%"
"07/05/2018","145.50","145.41","145.78","144.84","235.43K","0.15%"
"07/04/2018","145.28","145.41","145.44","145.16","","-0.04%"
"07/03/2018","145.34","144.72","145.47","144.50","199.89K","0.41%"
"07/02/2018","144.75","144.84","145.41","144.66","191.54K","-0.17%"
"06/29/2018","145.00","145.19","145.50","144.69","336.08K","0.02%"
"06/28/2018","144.97","145.25","145.34","144.91","236.36K","-0.21%"
"06/27/2018","145.28","144.25","145.34","144.16","347.14K","0.71%"
"06/26/2018","144.25","144.28","144.53","143.94","226.79K","-0.06%"
"06/25/2018","144.34","144.00","144.56","143.97","234.10K","0.26%"
"06/22/2018","143.97","143.91","144.09","143.41","193.54K","0.00%"
"06/21/2018","143.97","143.19","144.12","143.03","289.87K","-0.37%"
"06/20/2018","144.50","144.94","144.94","144.78","0.35K","-0.30%"
"06/19/2018","144.94","144.62","145.56","144.62","3.16K","0.37%"
"06/18/2018","144.41","144.69","144.94","144.34","1.67K","-0.06%"
"06/15/2018","144.50","144.28","145.03","144.19","2.86K","0.26%"
"06/14/2018","144.12","143.94","144.38","143.75","1.28K","0.47%"
"06/13/2018","143.44","143.72","143.91","142.94","5.41K","-0.22%"
"06/12/2018","143.75","143.66","143.84","143.22","1.78K","0.06%"
"06/11/2018","143.66","143.94","143.94","143.44","1.46K","-0.26%"
"06/08/2018","144.03","144.22","144.78","143.88","4.57K","-0.06%"
"06/07/2018","144.12","143.25","144.78","142.91","3.61K","0.61%"
"06/06/2018","143.25","144.12","144.19","143.12","10.44K","-0.73%"
"06/05/2018","144.31","144.03","144.72","144.03","11.55K","0.13%"
"06/04/2018","144.12","144.69","144.81","143.91","26.18K","-0.48%"
"06/01/2018","144.81","145.34","145.47","144.28","27.81K","-0.82%"
"05/31/2018","146.00","145.19","146.03","144.81","65.41K","0.39%"
"05/30/2018","145.44","146.44","146.72","144.53","444.28K","-0.55%"
"05/29/2018","146.25","143.72","146.50","143.28","1.01M","1.94%"
"05/28/2018","143.47","142.69","143.72","142.47","","0.57%"
"05/27/2018","142.66","142.75","142.84","142.62","","-0.72%"
"05/25/2018","143.69","142.81","143.94","142.59","556.54K","0.64%"
"05/24/2018","142.78","142.41","143.19","142.03","614.89K","0.39%"
"05/23/2018","142.22","141.31","142.53","141.25","538.62K","0.69%"
"05/22/2018","141.25","141.34","141.56","141.03","274.12K","-0.02%"
"05/21/2018","141.28","141.03","141.50","140.78","267.68K","0.06%"
"05/18/2018","141.19","140.44","141.38","140.16","302.14K","0.53%"
"05/17/2018","140.44","140.94","141.03","140.28","331.59K","-0.35%"
"05/16/2018","140.94","141.28","141.59","140.81","315.06K","-0.09%"
"05/15/2018","141.06","142.62","142.72","140.81","430.39K","-1.18%"
"05/14/2018","142.75","143.09","143.34","142.56","202.31K","-0.26%"
"05/11/2018","143.12","143.31","143.66","142.91","244.67K","-0.05%"
"05/10/2018","143.19","142.56","143.38","142.53","331.23K","0.37%"
"05/09/2018","142.66","143.22","143.28","142.47","245.47K","-0.50%"
"05/08/2018","143.38","143.47","143.69","142.91","226.34K","-0.13%"
"05/07/2018","143.56","143.47","143.84","143.34","134.98K","-0.07%"
"05/04/2018","143.66","143.50","144.25","143.16","244.05K","0.07%"
"05/03/2018","143.56","143.09","143.94","142.91","278.11K","0.22%"
"05/02/2018","143.25","143.31","143.56","142.69","295.05K","0.06%"
"05/01/2018","143.16","143.41","143.62","142.97","252.82K","-0.47%"
"04/30/2018","143.84","143.16","143.88","142.94","284.73K","0.41%"
"04/27/2018","143.25","142.56","143.28","142.50","219.62K","0.61%"
"04/26/2018","142.38","141.78","142.62","141.59","222.75K","0.44%"
"04/25/2018","141.75","142.28","142.50","141.53","273.12K","-0.55%"
"04/24/2018","142.53","142.94","143.28","142.28","285.84K","-0.31%"
"04/23/2018","142.97","142.97","143.06","142.28","227.91K","-0.08%"
"04/20/2018","143.09","143.84","143.97","142.91","241.14K","-0.48%"
"04/19/2018","143.78","144.78","144.94","143.38","374.11K","-0.80%"
"04/18/2018","144.94","145.59","145.84","144.66","283.77K","-0.75%"
"04/17/2018","146.03","145.47","146.06","145.22","242.53K","0.38%"
"04/16/2018","145.47","145.38","145.56","144.66","238.10K","0.04%"
"04/13/2018","145.41","145.28","145.78","145.19","223.55K","0.02%"
"04/12/2018","145.38","146.31","146.44","145.09","275.86K","-0.51%"
"04/11/2018","146.12","145.72","146.88","145.59","310.11K","0.12%"
"04/10/2018","145.94","146.09","146.25","145.53","257.17K","-0.08%"
"04/09/2018","146.06","146.00","146.31","145.44","223.65K","0.02%"
"04/06/2018","146.03","144.88","146.12","144.81","326.34K","0.77%"
"04/05/2018","144.91","145.47","145.50","144.78","213.96K","-0.56%"
"04/04/2018","145.72","145.94","146.56","145.38","296.32K","-0.11%"
"04/03/2018","145.88","146.84","146.88","145.69","289.00K","-0.59%"
"04/02/2018","146.75","146.28","147.09","145.97","191.30K","0.09%"
"03/29/2018","146.62","145.69","146.75","145.59","291.84K","0.51%"
"03/28/2018","145.88","145.72","146.31","145.41","347.11K","0.18%"
"03/27/2018","145.62","144.44","145.88","144.34","332.67K","0.62%"
"03/26/2018","144.72","144.88","145.12","144.22","241.76K","0.00%"
"03/23/2018","144.72","144.78","145.41","144.19","298.40K","-0.02%"
"03/22/2018","144.75","143.72","145.50","143.69","463.70K","0.87%"
"03/21/2018","143.50","143.50","144.16","142.94","297.56K","-0.90%"
"03/20/2018","144.81","144.75","144.91","144.75","0.11K","-0.49%"
"03/19/2018","145.53","145.38","145.69","144.94","0.71K","0.06%"
"03/16/2018","145.44","145.88","145.88","145.47","0.97K","-0.25%"
"03/15/2018","145.81","146.16","146.16","145.66","0.31K","-0.05%"
"03/14/2018","145.88","145.25","146.03","145.12","0.59K","0.50%"
"03/13/2018","145.16","144.59","145.25","144.47","0.82K","0.28%"
"03/12/2018","144.75","144.00","144.78","143.91","2.40K","0.41%"
"03/09/2018","144.16","144.66","144.69","143.84","7.35K","-0.30%"
"03/08/2018","144.59","144.19","145.03","144.09","2.43K","0.33%"
"03/07/2018","144.12","144.34","145.00","144.06","7.26K","-0.20%"
"03/06/2018","144.41","144.03","144.75","143.69","5.33K","0.20%"
"03/05/2018","144.12","144.31","145.16","143.69","7.52K","-0.22%"
"03/02/2018","144.44","145.34","145.62","144.19","12.03K","-0.62%"
"03/01/2018","145.34","144.50","145.53","144.19","36.87K","0.62%"
"02/28/2018","144.44","143.81","144.56","143.56","59.65K","0.61%"
"02/27/2018","143.56","144.12","144.53","143.19","360.51K","-0.46%"
"02/26/2018","144.22","144.12","144.84","143.97","582.94K","0.11%"
"02/23/2018","144.06","143.06","144.25","142.75","475.36K","0.66%"
"02/22/2018","143.12","142.72","143.59","142.66","515.87K","0.30%"
"02/21/2018","142.69","143.91","144.19","142.44","373.94K","-0.83%"
"02/20/2018","143.88","144.19","144.47","143.44","326.06K","-0.12%"
"02/19/2018","144.06","144.34","144.34","143.97","","-0.19%"
"02/18/2018","144.34","144.22","144.47","144.16","","0.08%"
"02/16/2018","144.22","143.62","144.84","143.56","304.62K","0.15%"
"02/15/2018","144.00","143.56","144.34","143.12","355.15K","0.43%"
"02/14/2018","143.38","144.78","145.28","143.22","442.76K","-0.82%"
"02/13/2018","144.56","144.25","144.94","144.19","264.03K","0.10%"
"02/12/2018","144.41","143.72","145.19","143.12","417.21K","0.17%"
"02/09/2018","144.16","144.16","144.78","143.59","616.91K","0.05%"
"02/08/2018","144.09","144.66","144.97","143.62","700.98K","-0.37%"
"02/07/2018","144.62","145.56","146.38","144.34","483.89K","-0.97%"
"02/06/2018","146.03","146.91","147.72","145.47","678.35K","0.23%"
"02/05/2018","145.69","144.94","147.50","144.09","734.44K","0.63%"
"02/02/2018","144.78","146.19","146.38","144.75","561.88K","-1.21%"
"02/01/2018","146.56","148.03","148.06","146.09","468.34K","-0.85%"
"01/31/2018","147.81","147.44","148.19","147.09","518.39K","0.29%"
"01/30/2018","147.38","148.06","148.34","147.12","391.46K","-0.50%"
"01/29/2018","148.12","148.75","148.91","147.56","317.67K","-0.42%"
"01/26/2018","148.75","149.38","149.47","148.47","286.11K","-0.44%"
"01/25/2018","149.41","148.66","149.50","148.34","391.87K","0.63%"
"01/24/2018","148.47","149.38","149.50","148.22","363.67K","-0.50%"
"01/23/2018","149.22","148.88","149.69","148.78","285.71K","0.36%"
"01/22/2018","148.69","148.91","149.28","148.38","235.62K","-0.21%"
"01/19/2018","149.00","149.16","149.38","148.53","359.08K","-0.29%"
"01/18/2018","149.44","150.12","150.25","149.09","377.87K","-0.58%"
"01/17/2018","150.31","150.88","151.19","150.09","306.02K","-0.33%"
"01/16/2018","150.81","150.50","151.03","150.31","270.91K","0.25%"
"01/15/2018","150.44","150.53","150.66","150.31","","-0.04%"
"01/14/2018","150.50","150.53","150.56","150.41","","0.00%"
"01/12/2018","150.50","150.16","150.59","149.53","290.39K","0.04%"
"01/11/2018","150.44","149.91","150.62","149.53","373.88K","0.25%"
"01/10/2018","150.06","150.03","150.19","149.09","430.01K","-0.11%"
"01/09/2018","150.22","151.78","151.81","150.03","368.55K","-0.99%"
"01/08/2018","151.72","151.84","152.22","151.47","146.59K","-0.06%"
"01/05/2018","151.81","152.31","152.66","151.66","251.06K","-0.33%"
"01/04/2018","152.31","152.22","152.41","151.59","228.64K","0.00%"
"01/03/2018","152.31","151.69","152.41","151.53","199.82K","0.37%"
"01/02/2018","151.75","152.84","152.91","151.38","248.79K","-0.74%"
"01/01/2018","152.88","152.84","152.88","152.72","","-0.08%"
"12/29/2017","153.00","152.72","153.09","152.31","177.69K","0.18%"
"12/28/2017","152.72","152.91","152.91","152.41","158.65K","-0.14%"
"12/27/2017","152.94","151.38","153.12","151.38","236.79K","0.87%"
"12/26/2017","151.62","150.91","151.78","150.75","82.76K","0.56%"
"12/25/2017","150.78","150.88","150.94","150.78","","-0.15%"
"12/22/2017","151.00","151.00","151.22","150.88","104.29K","-0.13%"
"12/21/2017","151.19","150.53","151.25","150.47","193.75K","0.42%"
"12/20/2017","150.56","151.66","151.88","150.44","299.84K","-1.29%"
"12/19/2017","152.53","154.31","154.31","153.00","3.44K","-1.13%"
"12/18/2017","154.28","155.28","155.28","154.22","3.10K","-0.71%"
"12/15/2017","155.38","155.12","155.50","154.81","1.34K","0.10%"
"12/14/2017","155.22","154.62","155.22","154.25","1.99K","0.26%"
"12/13/2017","154.81","153.94","154.84","153.59","2.28K","0.67%"
"12/12/2017","153.78","154.16","154.16","153.31","1.46K","-0.25%"
"12/11/2017","154.16","154.12","154.66","154.03","2.60K","0.10%"
"12/08/2017","154.00","154.22","154.34","153.69","5.12K","0.02%"
"12/07/2017","153.97","154.97","155.53","154.00","2.13K","-0.77%"
"12/06/2017","155.16","154.75","155.66","154.69","17.10K","0.23%"
"12/05/2017","154.81","154.19","154.88","153.78","7.54K","0.45%"
"12/04/2017","154.12","153.62","154.31","153.19","13.57K","-0.17%"
"12/01/2017","154.38","152.97","155.28","152.88","40.99K","1.01%"
"11/30/2017","152.84","153.16","153.31","152.12","71.08K","-0.31%"
"11/29/2017","153.31","154.41","154.69","152.88","345.95K","-0.63%"
"11/28/2017","154.28","154.31","154.84","154.06","472.64K","-0.04%"
"11/27/2017","154.34","154.31","154.75","153.94","588.30K","0.06%"
"11/24/2017","154.25","154.62","154.75","153.91","161.74K","-0.25%"
"11/23/2017","154.64","154.52","154.74","154.27","","0.09%"
"11/22/2017","154.50","154.19","154.62","153.53","325.33K","0.27%"
"11/21/2017","154.09","153.81","154.69","153.75","396.51K","0.28%"
"11/20/2017","153.66","154.03","154.44","153.59","245.65K","-0.08%"
"11/17/2017","153.78","153.16","154.16","153.09","245.81K","0.14%"
"11/16/2017","153.56","154.28","154.28","153.09","275.37K","-0.29%"
"11/15/2017","154.00","153.06","154.31","153.03","336.76K","0.73%"
"11/14/2017","152.88","152.34","153.12","152.16","259.49K","0.31%"
"11/13/2017","152.41","152.16","152.94","152.03","267.22K","0.07%"
"11/10/2017","152.31","153.69","153.78","152.06","334.13K","-1.02%"
"11/09/2017","153.88","154.16","154.44","153.56","363.32K","-0.30%"
